modelYear,bt,mileage,transmission,model,variantName,ft,km,price
0.8157894736842053,7,0.2195031516499815,1,73,422,4,0.0093781818181818,0.0916340034524588
0.9210526315789452,2,0.542083796811272,1,176,1843,4,0.0043490909090909,0.0447647397832051
0.8684210526315752,7,0.3681868743047832,0,73,368,1,0.0118181818181818,0.1529085196525745
0.7105263157894726,2,0.4568038561364479,1,61,1504,4,0.012078909090909,0.0328647485620583
0.8421052631578902,7,0.3863552094920282,1,69,2116,4,0.0098358181818181,0.0840138336354087
0.94736842105263,2,0.4627363737486096,0,287,1126,4,0.0050281818181818,0.0954962813049363
0.973684210526315,7,0.360400444938821,1,107,1196,4,0.0018181818181818,0.1586497434873383
0.8947368421052602,7,0.3900630329996293,0,73,400,1,0.0127272727272727,0.1325532715111391
0.5789473684210478,8,0.2899517982944012,1,75,918,1,0.0272727272727272,0.0031147705091912
0.94736842105263,7,0.4123099740452354,1,108,1209,4,0.0018181818181818,0.104891011216368
0.8157894736842053,8,0.7015202076381166,1,63,2094,1,0.02,0.0605270088568294
0.9210526315789452,5,0.3348164627363738,1,164,762,4,0.0054545454545454,0.0433033373525379
0.8421052631578902,7,0.3863552094920282,1,69,2116,4,0.002606909090909,0.0822392735410271
0.9210526315789452,5,0.3348164627363738,1,164,762,4,0.0054545454545454,0.0433033373525379
0.6842105263157876,2,0.4382647385984428,1,184,1273,4,0.013418,0.0269147529514848
0.94736842105263,7,0.3492769744160178,0,146,1896,4,0.0071161818181818,0.1295260807619
0.9210526315789452,7,0.3870967741935484,1,85,1509,4,0.0036363636363636,0.0866234808330286
0.7631578947368425,2,0.5198368557656656,1,74,1103,4,0.016296909090909,0.0260796658482465
0.6842105263157876,7,0.3696700037078236,0,20,2137,1,0.0127272727272727,0.1022813640187481
0.8421052631578902,4,0.4979606970708195,1,165,2037,4,0.0030592727272727,0.0861015513935046
0.8421052631578902,2,0.5120504263997034,1,172,148,4,0.0045696363636363,0.0509235071695881
0.8684210526315752,2,0.6533185020393031,1,155,1839,4,0.0145454545454545,0.0333866780015822
0.7631578947368425,4,0.2191323692992214,1,289,587,1,0.0163636363636363,0.1257681887973273
0.7631578947368425,4,0.2191323692992214,1,289,587,1,0.0163636363636363,0.1309874831925672
0.8947368421052602,7,0.367816091954023,1,146,1897,4,0.0127272727272727,0.0814041864377887
0.5526315789473628,2,0.4488783430714961,1,82,1911,4,0.0036363636363636,0.0135533592996709
0.94736842105263,7,0.4327030033370412,1,225,1914,4,0.0018181818181818,0.0644936725972117
0.8947368421052602,2,0.5791620318872823,1,39,1683,4,0.0036363636363636,0.0307770308039623
0.9210526315789452,7,0.4488783430714961,1,108,1166,1,0.0063618181818181,0.1365199352515214
0.8157894736842053,2,0.5939933259176864,0,160,2048,4,0.0060381818181818,0.0490445611873018
0.9210526315789452,8,0.5532072673340749,1,86,924,1,0.0145454545454545,0.1075006584139879
0.7894736842105203,2,0.7267334074898035,0,160,1814,4,0.0051001818181818,0.0427814079130139
0.973684210526315,4,0.3492769744160178,0,105,1307,4,0.004050909090909,0.1778567468618209
0.5789473684210478,2,0.3974786800148314,1,179,163,1,0.0218181818181818,0.0260796658482465
0.8421052631578902,2,0.4382647385984428,1,77,104,4,0.0038532727272727,0.0518629801607313
0.6578947368421026,8,0.1824249165739711,0,251,655,4,0.0218181818181818,0.03964983127587
0.94736842105263,2,0.5050055617352613,1,78,1333,4,0.0013,0.0633454278302589
0.8157894736842053,2,0.621431219873934,1,273,129,4,0.0024112727272727,0.0511322789453977
0.7105263157894726,8,0.3789395624768262,1,29,1248,1,0.0181818181818181,0.0239919480901505
0.7105263157894726,7,0.3340748980348536,0,21,2152,1,0.0181818181818181,0.1649128967616261
0.8157894736842053,2,0.5309603262884688,1,157,85,4,0.0181818181818181,0.0579173616592095
0.7631578947368425,4,0.4123099740452354,1,30,1698,1,0.0163636363636363,0.040693690154918
0.8684210526315752,7,0.367816091954023,0,265,136,4,0.0072727272727272,0.0944524224258883
0.7368421052631575,2,0.549499443826474,1,90,1644,1,0.009090909090909,0.0474787728687298
0.7894736842105203,2,0.6792732665925103,1,263,1736,4,0.009090909090909,0.0172068653763387
0.6052631578947327,2,0.4019280682239527,1,82,1140,4,0.009090909090909,0.0213823008925306
0.8947368421052602,4,0.4790507971820542,1,243,1448,4,0.011254909090909,0.0515498224970169
0.8684210526315752,2,0.5902855024100853,0,39,785,4,0.0069810909090909,0.0341173792169158
0.5,8,0.2120875046347794,1,63,282,4,0.0054545454545454,0.008334064904431
0.973684210526315,7,0.4123099740452354,1,108,1169,4,0.0013747272727272,0.1366243211394262
0.8421052631578902,2,0.5198368557656656,1,74,1355,4,0.0054545454545454,0.0292112424853904
0.973684210526315,8,0.4593993325917686,1,250,36,4,0.0012238181818181,0.1396515118886653
0.8947368421052602,7,0.3307378568780126,1,101,239,4,0.0036363636363636,0.1544743079711464
0.8684210526315752,2,0.5239154616240269,0,179,790,4,0.0101030909090909,0.0649112161488309
0.94736842105263,7,0.4137931034482758,0,239,1475,4,0.0088978181818181,0.0929910199952212
0.8421052631578902,2,0.7905079718205414,1,179,988,1,0.0145454545454545,0.0553077144615896
0.7368421052631575,7,0.4423433444568039,1,236,458,1,0.0145454545454545,0.041737549033966
0.6578947368421026,2,0.3159065628476085,1,54,1401,4,0.0018181818181818,0.0448691256711099
0.973684210526315,7,0.360400444938821,1,107,1196,4,0.0018181818181818,0.1612593906849582
0.8157894736842053,2,0.621431219873934,1,273,129,4,0.0109090909090909,0.0448691256711099
0.7894736842105203,8,0.3681868743047832,0,49,345,4,0.0130081818181818,0.0459129845501578
0.5789473684210478,2,0.4488783430714961,1,82,1911,4,0.0109090909090909,0.0187726536949107
0.8157894736842053,7,0.4230626622172784,0,142,2130,1,0.0145454545454545,0.0687734940013083
0.7894736842105203,5,0.1416388579903597,1,174,906,0,0.0218181818181818,0.0219042303320546
0.9210526315789452,7,0.360400444938821,1,107,1193,4,0.0109090909090909,0.1231585415997074
0.8157894736842053,2,0.4382647385984428,0,77,803,4,0.0102867272727272,0.054577013246256
0.8684210526315752,7,0.2195031516499815,0,73,418,4,0.010358909090909,0.105934870095416
0.94736842105263,7,0.4048943270300334,1,85,1577,4,0.0018181818181818,0.1179392472044676
0.7368421052631575,2,0.4234334445680386,1,90,851,4,0.0073352727272727,0.047896316420349
0.8684210526315752,7,0.5902855024100853,1,50,274,1,0.0065847272727272,0.0747234896118817
0.973684210526315,2,0.5532072673340749,0,238,24,4,0.0018181818181818,0.0532199967034936
0.8421052631578902,7,0.3044123099740453,1,73,419,4,0.0083572727272727,0.0897550574701725
0.8157894736842053,8,0.4048943270300334,0,63,2096,4,0.0136330909090909,0.080255941670836
0.9210526315789452,7,0.367816091954023,0,265,135,4,0.0039863636363636,0.105412940655892
0.7894736842105203,8,0.5406006674082315,0,249,320,1,0.0218181818181818,0.0605270088568294
0.6578947368421026,8,0.367816091954023,1,63,304,4,0.0127272727272727,0.0239919480901505
0.7631578947368425,8,0.6941045606229144,1,59,1515,1,0.0145454545454545,0.0386059723968221
0.6315789473684177,2,0.3344456803856138,1,179,199,4,0.0163636363636363,0.0271235247272944
0.94736842105263,7,0.4327030033370412,1,225,1952,4,0.0036363636363636,0.0939304929863643
0.94736842105263,7,0.4488783430714961,0,144,1260,1,0.009090909090909,0.1649128967616261
0.94736842105263,7,0.4327030033370412,1,225,1914,4,0.0018181818181818,0.0657463032520692
0.6578947368421026,2,0.4923989618094179,1,89,1338,4,0.0145454545454545,0.0229480892111026
0.8947368421052602,4,0.3789395624768262,1,135,1324,1,0.009090909090909,0.1388164247854269
0.7894736842105203,2,0.5550611790878754,1,155,1806,4,0.0091647272727272,0.0304638731402479
0.8421052631578902,2,0.4382647385984428,1,77,106,4,0.0048150909090909,0.058648062874543
0.7894736842105203,2,0.6644419725621062,1,259,1242,1,0.0145454545454545,0.0135533592996709
0.8684210526315752,7,0.4104560622914349,1,133,2128,4,0.0022007272727272,0.0624059548391157
0.94736842105263,2,0.3715239154616241,0,66,1794,4,0.004312909090909,0.0935129494347452
0.7105263157894726,2,0.4790507971820542,1,54,1042,1,0.0145454545454545,0.0292112424853904
0.973684210526315,2,0.542083796811272,1,176,1843,4,0.0014930909090909,0.0558296439011135
0.6842105263157876,8,0.17871709306637,0,251,584,1,0.0145454545454545,0.0500884200663497
0.94736842105263,2,0.5309603262884688,0,157,82,4,0.0017014545454545,0.0970620696235082
0.8157894736842053,8,0.5684093437152393,1,180,1806,4,0.0112747272727272,0.0613620959600678
0.6842105263157876,8,0.367816091954023,1,260,1250,1,0.0218181818181818,0.0109437121020509
0.6842105263157876,8,0.1268075639599555,0,100,748,4,0.0163636363636363,0.1753514855521058
0.6842105263157876,8,0.1268075639599555,0,100,748,4,0.0163636363636363,0.1753514855521058
0.7368421052631575,2,0.4790507971820542,1,54,1028,1,0.009090909090909,0.0213823008925306
0.6578947368421026,2,0.4568038561364479,1,244,246,1,0.0181818181818181,0.0238875622022457
0.6052631578947327,7,0.2714126807563961,1,271,935,1,0.0181818181818181,0.0135533592996709
0.4473684210526301,8,0.2862439747868002,1,221,1146,1,0.0218181818181818,0.0114656415415749
0.3947368421052601,8,0.0711902113459399,0,57,1043,4,0.0145454545454545,0.0031147705091912
0.7894736842105203,8,0.4048943270300334,1,59,1081,4,0.009090909090909,0.0370401840782501
0.973684210526315,2,0.5435669262143121,1,238,26,4,0.0018181818181818,0.0553077144615896
0.8947368421052602,2,0.4382647385984428,1,77,104,4,0.0070492727272727,0.0594831499777814
0.8684210526315752,2,0.5394883203559511,0,162,797,4,0.007668,0.0512366648333025
0.8421052631578902,8,0.4453096032628847,1,260,1267,1,0.0218181818181818,0.0250358069691985
0.8421052631578902,2,0.5906562847608454,1,238,20,4,0.0078543636363636,0.0376664994056789
0.7631578947368425,7,0.2973674453096033,1,147,1876,1,0.0118181818181818,0.0833875183079799
0.8157894736842053,2,0.5309603262884688,1,157,147,4,0.0036363636363636,0.0579173616592095
0.8947368421052602,2,0.5624768261030775,1,238,1449,4,0.0018463636363636,0.0425726361372044
0.5526315789473628,2,0.4488783430714961,1,82,1911,4,0.020118909090909,0.0182507242553867
0.9210526315789452,2,0.5239154616240269,1,179,2058,4,0.009218909090909,0.0705480540956899
0.9210526315789452,2,0.5050055617352613,1,78,1730,4,0.0063136363636363,0.0751410331635009
0.7368421052631575,7,0.2973674453096033,1,147,1895,1,0.0163636363636363,0.0840138336354087
0.6842105263157876,2,0.4720059325176122,1,89,1096,4,0.0054545454545454,0.0292112424853904
0.8157894736842053,2,0.7489803485354098,1,273,56,1,0.0109090909090909,0.0500884200663497
0.7368421052631575,8,0.5398591027067112,1,228,1034,1,0.0218181818181818,0.0219042303320546
0.5,8,0.2639970337411939,1,56,424,4,0.0145454545454545,0.0057244177068111
0.6315789473684177,8,0.2269187986651835,1,70,1145,4,0.0109090909090909,0.0250358069691985
0.6052631578947327,2,0.4382647385984428,1,184,1806,4,0.0104925454545454,0.0229480892111026
0.973684210526315,7,0.3010752688172043,1,144,1259,4,0.0036363636363636,0.1544743079711464
0.6578947368421026,2,0.4923989618094179,1,89,1337,4,0.0163636363636363,0.0266015952877704
0.8157894736842053,7,0.3307378568780126,1,147,1876,1,0.004768,0.1036383805615104
0.8157894736842053,8,0.3974786800148314,1,63,2099,4,0.0058538181818181,0.0685647222254987
0.8157894736842053,4,0.6466444197256211,1,165,1534,1,0.0218181818181818,0.0918427752282684
0.8421052631578902,2,0.4271412680756397,1,90,1643,4,0.010304,0.0595875358656862
0.9210526315789452,2,0.542083796811272,1,176,1843,4,0.0038592727272727,0.0425726361372044
0.6578947368421026,7,0.1638857990359659,1,285,640,1,0.019090909090909,0.1174173177649436
0.973684210526315,2,0.5050055617352613,1,78,1640,4,0.0018810909090909,0.0706524399835947
0.9210526315789452,8,0.5758249907304414,0,180,1820,4,0.0054545454545454,0.0636585854939733
0.94736842105263,2,0.5550611790878754,1,155,1845,4,0.0030325454545454,0.0426770220251091
0.8157894736842053,2,0.6733407489803487,1,160,2037,4,0.0028067272727272,0.046330528101777
0.8947368421052602,4,0.4790507971820542,1,243,1470,4,0.0072727272727272,0.0761848920425489
0.8947368421052602,7,0.4104560622914349,0,85,1581,4,0.0054545454545454,0.1127199528092278
0.7631578947368425,8,0.5791620318872823,1,75,931,1,0.0163636363636363,0.0709655976473091
0.7368421052631575,8,0.3233222098628106,0,197,896,1,0.02,0.1127199528092278
0.973684210526315,7,0.4082313681868744,1,246,45,4,0.0036363636363636,0.1748295561125818
0.94736842105263,5,0.3348164627363738,1,164,762,4,0.0018181818181818,0.0500884200663497
0.526315789473685,7,0.1490545050055617,1,62,563,4,0.02,0.0187726536949107
0.9210526315789452,2,0.542083796811272,1,39,31,4,0.009090909090909,0.0354743957596782
0.8421052631578902,2,0.4308490915832406,1,66,162,4,0.0027303636363636,0.0744103319481674
0.7368421052631575,2,0.4382647385984428,1,184,1823,4,0.0136878181818181,0.0370401840782501
0.8157894736842053,2,0.4271412680756397,1,90,1337,4,0.0026392727272727,0.0664770044674028
0.8947368421052602,2,0.5309603262884688,0,157,83,4,0.0097503636363636,0.0739927883965482
0.94736842105263,8,0.4523544679273267,1,275,1967,4,0.0036363636363636,0.0814041864377887
0.8947368421052602,2,0.5906562847608454,0,238,29,4,0.0009241818181818,0.0501928059542545
0.8157894736842053,7,0.4230626622172784,1,142,1695,1,0.0181818181818181,0.0657463032520692
0.8421052631578902,8,0.4048943270300334,0,63,2111,4,0.009212,0.1028032934582721
0.973684210526315,7,0.388950685947349,1,265,1982,4,0.003084,0.1224278403843739
0.8947368421052602,2,0.4338153503893215,1,300,13,4,0.0018181818181818,0.0918427752282684
0.8421052631578902,2,0.3756025213199852,0,300,1156,4,0.0128083636363636,0.0944524224258883
0.8421052631578902,2,0.3756025213199852,0,300,1156,4,0.0110050909090909,0.0881892691516005
0.94736842105263,7,0.482017055988135,1,302,51,4,0.0012967272727272,0.1633471084430542
0.6315789473684177,8,0.3974786800148314,1,52,251,1,0.0181818181818181,0.010421782662527
0.7894736842105203,2,0.4004449388209122,1,259,1001,1,0.0218181818181818,0.0182507242553867
0.8684210526315752,2,0.4271412680756397,1,90,71,4,0.0038690909090909,0.0812998005498839
0.8421052631578902,7,0.3170189098998888,0,50,340,4,0.014912909090909,0.0698173528803563
1.0,7,0.3800519095291064,1,265,1984,4,0.0034541818181818,0.1093796043962743
0.9210526315789452,2,0.542083796811272,1,176,1811,4,0.0104807272727272,0.0378752711814885
0.8684210526315752,2,0.6533185020393031,1,155,1839,4,0.0093247272727272,0.0320296614588199
0.7105263157894726,7,0.3756025213199852,1,136,904,1,0.0218181818181818,0.0182507242553867
0.8947368421052602,2,0.5050055617352613,1,78,1640,4,0.0050794545454545,0.0645980584851165
0.7368421052631575,7,0.4957360029662588,1,236,768,1,0.0116363636363636,0.0579173616592095
0.8421052631578902,7,0.3251761216166111,1,50,342,4,0.0072783636363636,0.0667901621311172
0.8421052631578902,2,0.5550611790878754,1,155,1268,4,0.008658,0.0318208896830103
0.6315789473684177,2,0.367816091954023,1,90,850,4,0.0163636363636363,0.0213823008925306
0.973684210526315,7,0.4330737856878013,0,293,1416,4,0.0036363636363636,0.1101103056116078
0.973684210526315,7,0.3689284390063034,1,293,1414,4,0.0036363636363636,0.0996717168211282
0.6578947368421026,2,0.4923989618094179,1,89,1643,4,0.0127272727272727,0.0292112424853904
0.6842105263157876,8,0.5346681497960697,1,177,1764,1,0.02,0.0281673836063424
0.7105263157894726,2,0.4568038561364479,1,61,1504,4,0.0072727272727272,0.0250358069691985
0.7105263157894726,8,0.5398591027067112,1,228,1040,1,0.0181818181818181,0.0354743957596782
0.7368421052631575,7,0.3511308861698184,0,21,529,1,0.0018181818181818,0.1544743079711464
0.8421052631578902,2,0.5198368557656656,1,74,960,4,0.0109090909090909,0.0239919480901505
0.94736842105263,7,0.4488783430714961,0,144,1257,4,0.0043636363636363,0.1830760412570607
0.9210526315789452,7,0.4048943270300334,1,85,1570,4,0.0055518181818181,0.1099015338357982
0.8421052631578902,2,0.6255098257322953,1,156,1839,4,0.003678,0.0343261509927254
0.8684210526315752,2,0.5394883203559511,1,160,1806,4,0.0065090909090909,0.0485226317477778
0.94736842105263,2,0.4983314794215795,1,184,1836,4,0.0020823636363636,0.0595875358656862
0.8157894736842053,2,0.4271412680756397,1,90,1643,4,0.0064381818181818,0.0664770044674028
0.6315789473684177,2,0.467927326659251,1,154,1292,4,0.009090909090909,0.0198165125739587
0.8684210526315752,2,0.4382647385984428,0,77,94,4,0.0090814545454545,0.0595875358656862
0.7631578947368425,2,0.5558027437893958,1,300,1025,1,0.014,0.0511322789453977
0.8421052631578902,2,0.4271412680756397,1,90,1643,4,0.0087790909090909,0.0665813903553076
0.94736842105263,2,0.5435669262143121,1,238,944,4,0.0034658181818181,0.0515498224970169
0.6842105263157876,2,0.3659621802002225,0,89,1647,4,0.0127272727272727,0.0323428191225343
0.973684210526315,2,0.4530960326288469,1,35,1433,4,0.0018181818181818,0.0970620696235082
0.7631578947368425,2,0.3481646273637375,1,300,115,4,0.0145454545454545,0.0495664906268257
0.5789473684210478,2,0.3121987393400074,1,44,64,4,0.0145454545454545,0.009377923783479
0.6842105263157876,8,0.3900630329996293,1,282,1123,4,0.0158181818181818,0.0323428191225343
0.8157894736842053,8,0.5587690025954766,0,305,329,1,0.0145454545454545,0.0787945392401688
0.6578947368421026,2,0.4382647385984428,1,184,1823,4,0.02,0.0250358069691985
0.6315789473684177,8,0.360400444938821,0,63,303,4,0.0163636363636363,0.0292112424853904
0.8947368421052602,2,0.5239154616240269,0,179,790,4,0.0054545454545454,0.0657463032520692
0.8157894736842053,2,0.6255098257322953,1,156,1806,4,0.010232,0.0370401840782501
0.8157894736842053,2,0.4271412680756397,1,90,1337,4,0.0049278181818181,0.0654331455883548
0.6842105263157876,2,0.4790507971820542,1,54,1023,1,0.0145454545454545,0.0234700186506265
0.8421052631578902,2,0.5120504263997034,0,172,66,4,0.0084558181818181,0.0595875358656862
0.8684210526315752,2,0.4382647385984428,1,77,104,4,0.0054545454545454,0.0579173616592095
0.8421052631578902,8,0.5239154616240269,1,180,1807,4,0.0071036363636363,0.0666857762432124
0.8947368421052602,8,0.6121616611049314,1,282,223,1,0.0218181818181818,0.073053315405405
0.9210526315789452,2,0.5164998146088247,1,157,1005,4,0.0040796363636363,0.0744103319481674
0.9210526315789452,2,0.5309603262884688,0,157,82,4,0.0038590909090909,0.0883980409274101
0.8947368421052602,2,0.4123099740452354,0,66,1794,4,0.005224909090909,0.0866234808330286
0.94736842105263,7,0.4975899147200593,1,239,1474,4,0.0036363636363636,0.0939304929863643
0.8947368421052602,2,0.5732295142751205,1,90,1029,1,0.0054545454545454,0.073053315405405
0.6315789473684177,2,0.4048943270300334,1,33,7,4,0.0127272727272727,0.010421782662527
0.6578947368421026,8,0.2877271041898406,0,197,623,1,0.0218181818181818,0.0657463032520692
0.7105263157894726,2,0.4234334445680386,1,90,1643,4,0.0145454545454545,0.0344305368806302
0.6578947368421026,2,0.5558027437893958,1,300,1038,1,0.0181818181818181,0.0354743957596782
0.7368421052631575,8,0.39302929180571,0,4,511,1,0.0145454545454545,0.1649128967616261
0.6315789473684177,2,0.460511679644049,1,168,1268,4,0.0072727272727272,0.0187726536949107
0.8684210526315752,8,0.5161290322580645,1,248,509,1,0.0127272727272727,0.1649128967616261
0.7368421052631575,2,0.549499443826474,1,90,1351,1,0.016382909090909,0.0376664994056789
0.6315789473684177,8,0.2454579162031887,1,251,1087,4,0.009090909090909,0.03964983127587
0.8157894736842053,2,0.7267334074898035,0,160,1814,4,0.0251227272727272,0.0385015865089173
0.8947368421052602,2,0.5906562847608454,1,238,945,4,0.0101107272727272,0.0443471962315859
0.7894736842105203,2,0.4004449388209122,1,259,1000,1,0.0218181818181818,0.0173112512642435
0.8684210526315752,2,0.5739710789766408,0,179,1814,4,0.0102563636363636,0.0649112161488309
0.973684210526315,2,0.5661846496106786,1,157,1009,4,0.0054545454545454,0.073575244844929
0.8421052631578902,2,0.4271412680756397,1,90,1643,4,0.0141078181818181,0.0621971830633061
0.8684210526315752,7,0.3863552094920282,1,69,2112,4,0.009006909090909,0.0703392823198803
0.7105263157894726,8,0.3789395624768262,1,29,1248,1,0.0158181818181818,0.03964983127587
0.8157894736842053,7,0.3292547274749722,1,126,1409,1,0.0145454545454545,0.0657463032520692
0.8684210526315752,2,0.5717463848720801,1,39,30,4,0.009090909090909,0.0292112424853904
0.7105263157894726,2,0.5865776789024844,1,179,1764,1,0.0218181818181818,0.03964983127587
0.8684210526315752,2,0.5532072673340749,1,179,1810,4,0.0054545454545454,0.0656419173641644
0.6578947368421026,2,0.5558027437893958,1,300,1038,1,0.0181818181818181,0.0354743957596782
0.6578947368421026,2,0.5558027437893958,1,300,1038,1,0.0181818181818181,0.0354743957596782
0.6578947368421026,2,0.4019280682239527,1,82,1140,4,0.0218181818181818,0.0229480892111026
0.94736842105263,2,0.5050055617352613,0,78,787,4,0.0054545454545454,0.0814041864377887
0.6315789473684177,2,0.3974786800148314,1,179,163,1,0.0181818181818181,0.0344305368806302
0.8157894736842053,2,0.6733407489803487,1,160,1806,4,0.0075032727272727,0.041215619594442
0.6842105263157876,2,0.5672969966629589,1,179,1806,4,0.0109127272727272,0.0379796570693933
0.7894736842105203,7,0.3307378568780126,1,147,1863,1,0.0218181818181818,0.0918427752282684
0.8157894736842053,2,0.5732295142751205,1,90,863,1,0.0058450909090909,0.0795252404555024
0.8157894736842053,2,0.7015202076381166,0,160,2041,4,0.0126481818181818,0.0462261422138722
0.8421052631578902,2,0.7497219132369302,1,66,354,1,0.0109090909090909,0.0667901621311172
0.8684210526315752,2,0.5739710789766408,0,179,1814,4,0.0047285454545454,0.0671033197948316
0.8684210526315752,7,0.4375231738969226,1,50,4,4,0.0054545454545454,0.0918427752282684
0.6578947368421026,2,0.5672969966629589,1,179,1806,4,0.0245181818181818,0.0308814166918671
0.7894736842105203,2,0.6733407489803487,1,160,1806,4,0.00807,0.0434077232404427
0.6315789473684177,7,0.2539859102706711,1,264,996,1,0.0218181818181818,0.0271235247272944
0.8684210526315752,7,0.4668149796069709,1,73,375,1,0.0054545454545454,0.1388164247854269
0.6842105263157876,8,0.2269187986651835,0,14,671,1,0.0158181818181818,0.0996717168211282
0.7631578947368425,8,0.4048943270300334,0,63,2096,4,0.0186658181818181,0.0521761378244457
0.973684210526315,7,0.375231738969225,0,246,48,4,0.0025094545454545,0.1821365682659176
0.6842105263157876,2,0.4790507971820542,1,54,1028,1,0.0163636363636363,0.0161630064972908
0.6842105263157876,2,0.367816091954023,1,90,74,4,0.0072727272727272,0.03964983127587
0.6842105263157876,8,0.2840192806822395,0,197,889,4,0.0118181818181818,0.0970620696235082
0.9210526315789452,7,0.3344456803856138,1,107,1159,4,0.0076363636363636,0.1643909673221021
0.8421052631578902,2,0.4382647385984428,0,77,107,4,0.0024443636363636,0.0597963076414958
0.8947368421052602,7,0.4790507971820542,1,146,1899,1,0.010222909090909,0.1082313596293215
0.9210526315789452,2,0.5532072673340749,0,238,24,4,0.0015878181818181,0.0563515733406375
0.9210526315789452,8,0.4160177975528366,0,63,2034,4,0.0105387272727272,0.1298392384256144
0.973684210526315,8,0.3455691509084167,0,63,934,4,0.003546909090909,0.1718023653633427
0.8684210526315752,8,0.3826473859844271,1,63,2114,4,0.008986,0.080255941670836
0.7105263157894726,2,0.5672969966629589,1,179,1806,4,0.014294909090909,0.0458085986622531
0.973684210526315,7,0.4488783430714961,1,85,1555,1,0.0032772727272727,0.1309874831925672
0.6578947368421026,8,0.367816091954023,1,63,304,4,0.0124036363636363,0.0370401840782501
0.8684210526315752,7,0.3511308861698184,1,144,915,1,0.010888909090909,0.1007155757001761
0.8947368421052602,2,0.4271412680756397,1,90,1662,4,0.007,0.0840138336354087
0.7368421052631575,7,0.2028179458657768,0,285,734,1,0.0218181818181818,0.167522543959246
0.7368421052631575,2,0.3411197626992956,0,12,463,4,0.0163454545454545,0.1205488944020875
0.8421052631578902,2,0.5309603262884688,0,157,83,4,0.0106665454545454,0.066372618579498
0.8684210526315752,8,0.5239154616240269,0,180,790,4,0.0098430909090909,0.0617796395116869
0.8947368421052602,2,0.5906562847608454,1,238,28,4,0.0039994545454545,0.0434077232404427
0.9210526315789452,8,0.5239154616240269,0,180,799,4,0.0073443636363636,0.0731577012933098
0.7894736842105203,7,0.3696700037078236,0,20,2137,1,0.0089090909090909,0.1805707799473456
0.8421052631578902,7,0.3251761216166111,1,50,344,4,0.0146163636363636,0.0626147266149253
0.8421052631578902,2,0.5309603262884688,0,157,83,4,0.0100230909090909,0.0650156020367356
0.8684210526315752,7,0.5902855024100853,1,50,269,1,0.0065312727272727,0.0837006759716943
0.8947368421052602,8,0.4419725621060438,0,59,1752,4,0.0030696363636363,0.085370850178171
0.7368421052631575,7,0.4642195031516501,1,236,458,1,0.0156363636363636,0.0631366560544493
0.8157894736842053,8,0.2973674453096033,0,248,439,4,0.016,0.1153296000068477
0.7368421052631575,2,0.5109380793474232,1,244,153,1,0.02,0.0339086074411062
0.9210526315789452,7,0.4742306266221729,1,236,1454,1,0.0100723636363636,0.1021769781308433
0.7894736842105203,7,0.2825361512791991,0,50,287,4,0.0098181818181818,0.0683559504496891
0.8947368421052602,2,0.4338153503893215,1,300,13,4,0.0046961818181818,0.0892331280306485
0.8157894736842053,2,0.5939933259176864,1,160,1806,4,0.0067114545454545,0.0485226317477778
0.8684210526315752,2,0.5732295142751205,1,90,243,1,0.0061818181818181,0.0787945392401688
0.8684210526315752,2,0.5739710789766408,0,179,1814,4,0.0076658181818181,0.0662682326915932
0.8157894736842053,2,0.5939933259176864,0,160,2046,4,0.0087347272727272,0.0526980672639696
0.9210526315789452,2,0.5906562847608454,1,238,945,4,0.00787,0.0440340385678715
0.7105263157894726,2,0.4234334445680386,1,90,851,4,0.0080592727272727,0.0475831587566346
0.8421052631578902,2,0.3756025213199852,0,300,1156,4,0.0114516363636363,0.0881892691516005
0.6578947368421026,2,0.5672969966629589,1,179,1806,4,0.0180501818181818,0.0331779062257726
0.8684210526315752,7,0.2195031516499815,0,73,418,4,0.007784,0.1334927445022823
0.7368421052631575,2,0.5672969966629589,1,179,2037,4,0.0105036363636363,0.0492533329631113
0.8421052631578902,2,0.4382647385984428,0,77,107,4,0.0076763636363636,0.0546813991341608
0.8157894736842053,7,0.3307378568780126,0,147,812,1,0.0121776363636363,0.1403822131039989
0.94736842105263,7,0.4048943270300334,1,85,1587,4,0.0054392727272727,0.1111541644906558
0.973684210526315,8,0.4074898034853542,0,250,35,4,0.0018301818181818,0.1532216773162889
0.8947368421052602,8,0.2877271041898406,0,249,390,4,0.0071350909090909,0.0959138248565555
0.8421052631578902,8,0.2877271041898406,0,249,390,4,0.0066016363636363,0.0905901445734109
0.7631578947368425,2,0.5939933259176864,0,160,1818,4,0.0126196363636363,0.04225947847349
0.8947368421052602,8,0.4419725621060438,0,59,1752,4,0.0021934545454545,0.0832831324200751
0.8684210526315752,2,0.5532072673340749,0,179,791,4,0.0032727272727272,0.0704436682077851
0.6578947368421026,8,0.2714126807563961,0,305,1393,4,0.0107272727272727,0.0474787728687298
0.8684210526315752,2,0.4382647385984428,1,77,95,4,0.0031254545454545,0.0554121003494944
0.7368421052631575,2,0.4382647385984428,1,184,1823,4,0.0106041818181818,0.0346393086564398
0.7894736842105203,8,0.3974786800148314,1,63,2098,4,0.0074118181818181,0.0605270088568294
0.8157894736842053,2,0.7015202076381166,0,160,2041,4,0.0105814545454545,0.047896316420349
0.8947368421052602,2,0.4382647385984428,1,77,104,4,0.0078138181818181,0.0562471874527327
0.8421052631578902,7,0.4488783430714961,0,84,804,1,0.0190012727272727,0.1564576398413376
